num_iq_03m|consultas,num,iq_03m
sum_t_mop_bk_r_cl_acc|cuentas,sum,t_mop,bk_r_cl_acc
sum_t_mop_bk_r_op_acc|cuentas,sum,t_mop,bk_r_op_acc
sum_t_mop_bk_r|cuentas,sum,t_mop,bk_r
sum_t_mop_bk_cl_acc|cuentas,sum,t_mop,bk_cl_acc
sum_t_mop_bk_op_acc|cuentas,sum,t_mop,bk_op_acc
sum_t_mop_bk|cuentas,sum,t_mop,bk
sum_t_mop_nbk_au_cl_acc|cuentas,sum,t_mop,nbk_au_cl_acc
sum_t_mop_nbk_au_op_acc|cuentas,sum,t_mop,nbk_au_op_acc
sum_t_mop_nbk_au|cuentas,sum,t_mop,nbk_au
sum_t_mop_nbk_m_cl_acc|cuentas,sum,t_mop,nbk_m_cl_acc
sum_t_mop_nbk_m_op_acc|cuentas,sum,t_mop,nbk_m_op_acc
sum_t_mop_nbk_m|cuentas,sum,t_mop,nbk_m
sum_t_mop_nbk_pl_cl_acc|cuentas,sum,t_mop,nbk_pl_cl_acc
sum_t_mop_nbk_pl_op_acc|cuentas,sum,t_mop,nbk_pl_op_acc
sum_t_mop_nbk_pl|cuentas,sum,t_mop,nbk_pl
sum_t_mop_nbk_r_cl_acc|cuentas,sum,t_mop,nbk_r_cl_acc
sum_t_mop_nbk_r_op_acc|cuentas,sum,t_mop,nbk_r_op_acc
sum_t_mop_nbk_r|cuentas,sum,t_mop,nbk_r
sum_t_mop_nbk_cl_acc|cuentas,sum,t_mop,nbk_cl_acc
sum_t_mop_nbk_op_acc|cuentas,sum,t_mop,nbk_op_acc
sum_t_mop_nbk|cuentas,sum,t_mop,nbk
sum_t_mop_amx_cl_acc|cuentas,sum,t_mop,amx_cl_acc
sum_t_mop_amx_op_acc|cuentas,sum,t_mop,amx_op_acc
sum_t_mop_amx|cuentas,sum,t_mop,amx
sum_t_mop_au_cl_acc|cuentas,sum,t_mop,au_cl_acc
sum_t_mop_au_op_acc|cuentas,sum,t_mop,au_op_acc
sum_t_mop_au|cuentas,sum,t_mop,au
sum_t_mop_m_cl_acc|cuentas,sum,t_mop,m_cl_acc
sum_t_mop_m_op_acc|cuentas,sum,t_mop,m_op_acc
sum_t_mop_m|cuentas,sum,t_mop,m
sum_t_mop_pl_cl_acc|cuentas,sum,t_mop,pl_cl_acc
sum_t_mop_pl_op_acc|cuentas,sum,t_mop,pl_op_acc
sum_t_mop_pl|cuentas,sum,t_mop,pl
sum_t_mop_r_cl_acc|cuentas,sum,t_mop,r_cl_acc
sum_t_mop_r_op_acc|cuentas,sum,t_mop,r_op_acc
sum_t_mop_r|cuentas,sum,t_mop,r
sum_t_mop_cl_acc|cuentas,sum,t_mop,cl_acc
sum_t_mop_op_acc|cuentas,sum,t_mop,op_acc
num_t_mop_tu_all|cuentas,num,t_mop,tu_all
num_t_mop_tu|cuentas,num,t_mop,tu
num_t_mop_tu_all_op_acc|cuentas,num,t_mop,tu_all_op_acc
num_t_mop_tu_op_acc|cuentas,num,t_mop,tu_op_acc
num_t_mop_tu_all_cl_acc|cuentas,num,t_mop,tu_all_cl_acc
num_t_mop_tu_cl_acc|cuentas,num,t_mop,tu_cl_acc
num_t_mop_nbk_tu|cuentas,num,t_mop,nbk_tu
num_t_mop_nbk_tu_op_acc|cuentas,num,t_mop,nbk_tu_op_acc
num_t_mop_nbk_tu_cl_acc|cuentas,num,t_mop,nbk_tu_cl_acc
max_t_mop_tu_all|cuentas,max,t_mop,tu_all
max_t_mop_tu|cuentas,max,t_mop,tu
max_t_mop_tu_all_op_acc|cuentas,max,t_mop,tu_all_op_acc
max_t_mop_tu_op_acc|cuentas,max,t_mop,tu_op_acc
max_t_mop_tu_all_cl_acc|cuentas,max,t_mop,tu_all_cl_acc
max_t_mop_tu_cl_acc|cuentas,max,t_mop,tu_cl_acc
max_t_mop_nbk_tu|cuentas,max,t_mop,nbk_tu
max_t_mop_nbk_tu_op_acc|cuentas,max,t_mop,nbk_tu_op_acc
max_t_mop_nbk_tu_cl_acc|cuentas,max,t_mop,nbk_tu_cl_acc
min_t_mop_tu_all|cuentas,min,t_mop,tu_all
min_t_mop_tu|cuentas,min,t_mop,tu
min_t_mop_tu_all_op_acc|cuentas,min,t_mop,tu_all_op_acc
min_t_mop_tu_op_acc|cuentas,min,t_mop,tu_op_acc
min_t_mop_tu_all_cl_acc|cuentas,min,t_mop,tu_all_cl_acc
min_t_mop_tu_cl_acc|cuentas,min,t_mop,tu_cl_acc
min_t_mop_nbk_tu|cuentas,min,t_mop,nbk_tu
min_t_mop_nbk_tu_op_acc|cuentas,min,t_mop,nbk_tu_op_acc
min_t_mop_nbk_tu_cl_acc|cuentas,min,t_mop,nbk_tu_cl_acc
dif_t_mop_tu_all|cuentas,dif,t_mop,tu_all
dif_t_mop_tu|cuentas,dif,t_mop,tu
dif_t_mop_tu_all_op_acc|cuentas,dif,t_mop,tu_all_op_acc
dif_t_mop_tu_op_acc|cuentas,dif,t_mop,tu_op_acc
dif_t_mop_tu_all_cl_acc|cuentas,dif,t_mop,tu_all_cl_acc
dif_t_mop_tu_cl_acc|cuentas,dif,t_mop,tu_cl_acc
dif_t_mop_nbk_tu|cuentas,dif,t_mop,nbk_tu
dif_t_mop_nbk_tu_op_acc|cuentas,dif,t_mop,nbk_tu_op_acc
dif_t_mop_nbk_tu_cl_acc|cuentas,dif,t_mop,nbk_tu_cl_acc
sum_t_mop_tu_all|cuentas,sum,t_mop,tu_all
sum_t_mop_tu|cuentas,sum,t_mop,tu
sum_t_mop_tu_all_op_acc|cuentas,sum,t_mop,tu_all_op_acc
sum_t_mop_tu_op_acc|cuentas,sum,t_mop,tu_op_acc
sum_t_mop_tu_all_cl_acc|cuentas,sum,t_mop,tu_all_cl_acc
sum_t_mop_tu_cl_acc|cuentas,sum,t_mop,tu_cl_acc
sum_t_mop_nbk_tu|cuentas,sum,t_mop,nbk_tu
sum_t_mop_nbk_tu_cl_acc|cuentas,sum,t_mop,nbk_tu_cl_acc
sum_t_mop_nbk_tu_op_acc|cuentas,sum,t_mop,nbk_tu_op_acc
avg_t_mop_tu_all|cuentas,avg,t_mop,tu_all
avg_t_mop_tu|cuentas,avg,t_mop,tu
avg_t_mop_tu_all_op_acc|cuentas,avg,t_mop,tu_all_op_acc
avg_t_mop_tu_op_acc|cuentas,avg,t_mop,tu_op_acc
avg_t_mop_tu_all_cl_acc|cuentas,avg,t_mop,tu_all_cl_acc
avg_t_mop_tu_cl_acc|cuentas,avg,t_mop,tu_cl_acc
avg_t_mop_nbk_tu|cuentas,avg,t_mop,nbk_tu
avg_t_mop_nbk_tu_op_acc|cuentas,avg,t_mop,nbk_tu_op_acc
avg_t_mop_nbk_tu_cl_acc|cuentas,avg,t_mop,nbk_tu_cl_acc
num_util_bk_r_op_acc|cuentas,num,util,bk_r_op_acc
num_util_nbk_r_op_acc|cuentas,num,util,nbk_r_op_acc
num_util_r_op_acc|cuentas,num,util,r_op_acc
max_util_bk_r_op_acc|cuentas,max,util,bk_r_op_acc
max_util_nbk_r_op_acc|cuentas,max,util,nbk_r_op_acc
max_util_r_op_acc|cuentas,max,util,r_op_acc
sum_util_bk_r_op_acc|cuentas,sum,util,bk_r_op_acc
sum_util_nbk_r_op_acc|cuentas,sum,util,nbk_r_op_acc
sum_util_r_op_acc|cuentas,sum,util,r_op_acc
avg_util_bk_r_op_acc|cuentas,avg,util,bk_r_op_acc
avg_util_nbk_r_op_acc|cuentas,avg,util,nbk_r_op_acc
avg_util_r_op_acc|cuentas,avg,util,r_op_acc
wa_mop_bk_au_cl_acc|cuentas,wa,mop,bk_au_cl_acc
wa_mop_bk_au_op_acc|cuentas,wa,mop,bk_au_op_acc
wa_mop_bk_au|cuentas,wa,mop,bk_au
wa_mop_bk_m_cl_acc|cuentas,wa,mop,bk_m_cl_acc
wa_mop_bk_m_op_acc|cuentas,wa,mop,bk_m_op_acc
wa_mop_bk_m|cuentas,wa,mop,bk_m
wa_mop_bk_pl_cl_acc|cuentas,wa,mop,bk_pl_cl_acc
wa_mop_bk_pl_op_acc|cuentas,wa,mop,bk_pl_op_acc
wa_mop_bk_pl|cuentas,wa,mop,bk_pl
wa_mop_bk_r_cl_acc|cuentas,wa,mop,bk_r_cl_acc
wa_mop_bk_r_op_acc|cuentas,wa,mop,bk_r_op_acc
wa_mop_bk_r|cuentas,wa,mop,bk_r
wa_mop_bk_cl_acc|cuentas,wa,mop,bk_cl_acc
wa_mop_bk_op_acc|cuentas,wa,mop,bk_op_acc
wa_mop_bk|cuentas,wa,mop,bk
wa_mop_nbk_au_cl_acc|cuentas,wa,mop,nbk_au_cl_acc
wa_mop_nbk_au_op_acc|cuentas,wa,mop,nbk_au_op_acc
wa_mop_nbk_au|cuentas,wa,mop,nbk_au
wa_mop_nbk_m_cl_acc|cuentas,wa,mop,nbk_m_cl_acc
wa_mop_nbk_m_op_acc|cuentas,wa,mop,nbk_m_op_acc
wa_mop_nbk_m|cuentas,wa,mop,nbk_m
wa_mop_nbk_pl_cl_acc|cuentas,wa,mop,nbk_pl_cl_acc
wa_mop_nbk_pl_op_acc|cuentas,wa,mop,nbk_pl_op_acc
wa_mop_nbk_pl|cuentas,wa,mop,nbk_pl
wa_mop_nbk_r_cl_acc|cuentas,wa,mop,nbk_r_cl_acc
wa_mop_nbk_r_op_acc|cuentas,wa,mop,nbk_r_op_acc
wa_mop_nbk_r|cuentas,wa,mop,nbk_r
wa_mop_nbk_cl_acc|cuentas,wa,mop,nbk_cl_acc
wa_mop_nbk_op_acc|cuentas,wa,mop,nbk_op_acc
wa_mop_nbk|cuentas,wa,mop,nbk
wa_mop_amx_cl_acc|cuentas,wa,mop,amx_cl_acc
wa_mop_amx_op_acc|cuentas,wa,mop,amx_op_acc
wa_mop_amx|cuentas,wa,mop,amx
wa_mop_au_cl_acc|cuentas,wa,mop,au_cl_acc
wa_mop_au_op_acc|cuentas,wa,mop,au_op_acc
wa_mop_au|cuentas,wa,mop,au
wa_mop_m_cl_acc|cuentas,wa,mop,m_cl_acc
wa_mop_m_op_acc|cuentas,wa,mop,m_op_acc
wa_mop_m|cuentas,wa,mop,m
wa_mop_pl_cl_acc|cuentas,wa,mop,pl_cl_acc
wa_mop_pl_op_acc|cuentas,wa,mop,pl_op_acc
wa_mop_pl|cuentas,wa,mop,pl
wa_mop_r_cl_acc|cuentas,wa,mop,r_cl_acc
wa_mop_r_op_acc|cuentas,wa,mop,r_op_acc
wa_mop_r|cuentas,wa,mop,r
wa_mop_cl_acc|cuentas,wa,mop,cl_acc
wa_mop_op_acc|cuentas,wa,mop,op_acc
wa_mop|cuentas,wa,mop,
wa_mop_tu_all|cuentas,wa,mop,tu_all
wa_mop_tu|cuentas,wa,mop,tu
wa_mop_tu_all_op_acc|cuentas,wa,mop,tu_all_op_acc
wa_mop_tu_op_acc|cuentas,wa,mop,tu_op_acc
wa_mop_tu_all_cl_acc|cuentas,wa,mop,tu_all_cl_acc
wa_mop_tu_cl_acc|cuentas,wa,mop,tu_cl_acc
wa_mop_nbk_tu|cuentas,wa,mop,nbk_tu
wa_mop_nbk_tu_op_acc|cuentas,wa,mop,nbk_tu_op_acc
wa_mop_nbk_tu_cl_acc|cuentas,wa,mop,nbk_tu_cl_acc
sum_acc_bk_au_cl_acc|cuentas,sum,acc,bk_au_cl_acc
sum_acc_bk_au_op_acc|cuentas,sum,acc,bk_au_op_acc
sum_acc_bk_au|cuentas,sum,acc,bk_au
sum_acc_bk_m_cl_acc|cuentas,sum,acc,bk_m_cl_acc
sum_acc_bk_m_op_acc|cuentas,sum,acc,bk_m_op_acc
sum_acc_bk_m|cuentas,sum,acc,bk_m
sum_acc_bk_pl_cl_acc|cuentas,sum,acc,bk_pl_cl_acc
sum_acc_bk_pl_op_acc|cuentas,sum,acc,bk_pl_op_acc
sum_acc_bk_pl|cuentas,sum,acc,bk_pl
sum_acc_bk_r_cl_acc|cuentas,sum,acc,bk_r_cl_acc
sum_acc_bk_r_op_acc|cuentas,sum,acc,bk_r_op_acc
sum_acc_bk_r|cuentas,sum,acc,bk_r
sum_acc_bk_cl_acc|cuentas,sum,acc,bk_cl_acc
sum_acc_bk_op_acc|cuentas,sum,acc,bk_op_acc
sum_acc_bk|cuentas,sum,acc,bk
sum_acc_nbk_au_cl_acc|cuentas,sum,acc,nbk_au_cl_acc
sum_acc_nbk_au_op_acc|cuentas,sum,acc,nbk_au_op_acc
sum_acc_nbk_au|cuentas,sum,acc,nbk_au
sum_acc_nbk_m_cl_acc|cuentas,sum,acc,nbk_m_cl_acc
sum_acc_nbk_m_op_acc|cuentas,sum,acc,nbk_m_op_acc
sum_acc_nbk_m|cuentas,sum,acc,nbk_m
sum_acc_nbk_pl_cl_acc|cuentas,sum,acc,nbk_pl_cl_acc
sum_acc_nbk_pl_op_acc|cuentas,sum,acc,nbk_pl_op_acc
sum_acc_nbk_pl|cuentas,sum,acc,nbk_pl
sum_acc_nbk_r_cl_acc|cuentas,sum,acc,nbk_r_cl_acc
sum_acc_nbk_r_op_acc|cuentas,sum,acc,nbk_r_op_acc
sum_acc_nbk_r|cuentas,sum,acc,nbk_r
sum_acc_nbk_cl_acc|cuentas,sum,acc,nbk_cl_acc
sum_acc_nbk_op_acc|cuentas,sum,acc,nbk_op_acc
sum_acc_nbk|cuentas,sum,acc,nbk
sum_acc_amx_cl_acc|cuentas,sum,acc,amx_cl_acc
sum_acc_amx_op_acc|cuentas,sum,acc,amx_op_acc
sum_acc_amx|cuentas,sum,acc,amx
sum_acc_au_cl_acc|cuentas,sum,acc,au_cl_acc
sum_acc_au_op_acc|cuentas,sum,acc,au_op_acc
sum_acc_au|cuentas,sum,acc,au
sum_acc_m_cl_acc|cuentas,sum,acc,m_cl_acc
sum_acc_m_op_acc|cuentas,sum,acc,m_op_acc
sum_acc_m|cuentas,sum,acc,m
sum_acc_pl_cl_acc|cuentas,sum,acc,pl_cl_acc
sum_acc_pl_op_acc|cuentas,sum,acc,pl_op_acc
sum_acc_pl|cuentas,sum,acc,pl
sum_acc_r_cl_acc|cuentas,sum,acc,r_cl_acc
sum_acc_r_op_acc|cuentas,sum,acc,r_op_acc
sum_acc_r|cuentas,sum,acc,r
sum_acc_cl_acc|cuentas,sum,acc,cl_acc
sum_acc_op_acc|cuentas,sum,acc,op_acc
sum_acc|cuentas,sum,acc,
sum_acc_tu_all|cuentas,sum,acc,tu_all
sum_acc_tu|cuentas,sum,acc,tu
sum_acc_tu_all_op_acc|cuentas,sum,acc,tu_all_op_acc
sum_acc_tu_op_acc|cuentas,sum,acc,tu_op_acc
sum_acc_tu_all_cl_acc|cuentas,sum,acc,tu_all_cl_acc
sum_acc_tu_cl_acc|cuentas,sum,acc,tu_cl_acc
sum_acc_nbk_tu|cuentas,sum,acc,nbk_tu
sum_acc_nbk_tu_op_acc|cuentas,sum,acc,nbk_tu_op_acc
sum_acc_nbk_tu_cl_acc|cuentas,sum,acc,nbk_tu_cl_acc
pct_sum_acc_bk_au_cl_acc|cuentas,pct_sum,acc,bk_au_cl_acc
pct_sum_acc_bk_au_op_acc|cuentas,pct_sum,acc,bk_au_op_acc
pct_sum_acc_bk_au|cuentas,pct_sum,acc,bk_au
pct_sum_acc_bk_m_cl_acc|cuentas,pct_sum,acc,bk_m_cl_acc
pct_sum_acc_bk_m_op_acc|cuentas,pct_sum,acc,bk_m_op_acc
pct_sum_acc_bk_m|cuentas,pct_sum,acc,bk_m
pct_sum_acc_bk_pl_cl_acc|cuentas,pct_sum,acc,bk_pl_cl_acc
pct_sum_acc_bk_pl_op_acc|cuentas,pct_sum,acc,bk_pl_op_acc
pct_sum_acc_bk_pl|cuentas,pct_sum,acc,bk_pl
pct_sum_acc_bk_r_cl_acc|cuentas,pct_sum,acc,bk_r_cl_acc
pct_sum_acc_bk_r_op_acc|cuentas,pct_sum,acc,bk_r_op_acc
pct_sum_acc_bk_r|cuentas,pct_sum,acc,bk_r
pct_sum_acc_bk_cl_acc|cuentas,pct_sum,acc,bk_cl_acc
pct_sum_acc_bk_op_acc|cuentas,pct_sum,acc,bk_op_acc
pct_sum_acc_bk|cuentas,pct_sum,acc,bk
pct_sum_acc_nbk_au_cl_acc|cuentas,pct_sum,acc,nbk_au_cl_acc
pct_sum_acc_nbk_au_op_acc|cuentas,pct_sum,acc,nbk_au_op_acc
pct_sum_acc_nbk_au|cuentas,pct_sum,acc,nbk_au
pct_sum_acc_nbk_m_cl_acc|cuentas,pct_sum,acc,nbk_m_cl_acc
pct_sum_acc_nbk_m_op_acc|cuentas,pct_sum,acc,nbk_m_op_acc
pct_sum_acc_nbk_m|cuentas,pct_sum,acc,nbk_m
pct_sum_acc_nbk_pl_cl_acc|cuentas,pct_sum,acc,nbk_pl_cl_acc
pct_sum_acc_nbk_pl_op_acc|cuentas,pct_sum,acc,nbk_pl_op_acc
pct_sum_acc_nbk_pl|cuentas,pct_sum,acc,nbk_pl
pct_sum_acc_nbk_r_cl_acc|cuentas,pct_sum,acc,nbk_r_cl_acc
pct_sum_acc_nbk_r_op_acc|cuentas,pct_sum,acc,nbk_r_op_acc
pct_sum_acc_nbk_r|cuentas,pct_sum,acc,nbk_r
pct_sum_acc_nbk_cl_acc|cuentas,pct_sum,acc,nbk_cl_acc
pct_sum_acc_nbk_op_acc|cuentas,pct_sum,acc,nbk_op_acc
pct_sum_acc_nbk|cuentas,pct_sum,acc,nbk
pct_sum_acc_amx_cl_acc|cuentas,pct_sum,acc,amx_cl_acc
pct_sum_acc_amx_op_acc|cuentas,pct_sum,acc,amx_op_acc
pct_sum_acc_amx|cuentas,pct_sum,acc,amx
pct_sum_acc_au_cl_acc|cuentas,pct_sum,acc,au_cl_acc
pct_sum_acc_au_op_acc|cuentas,pct_sum,acc,au_op_acc
pct_sum_acc_au|cuentas,pct_sum,acc,au
pct_sum_acc_m_cl_acc|cuentas,pct_sum,acc,m_cl_acc
pct_sum_acc_m_op_acc|cuentas,pct_sum,acc,m_op_acc
pct_sum_acc_m|cuentas,pct_sum,acc,m
pct_sum_acc_pl_cl_acc|cuentas,pct_sum,acc,pl_cl_acc
pct_sum_acc_pl_op_acc|cuentas,pct_sum,acc,pl_op_acc
pct_sum_acc_pl|cuentas,pct_sum,acc,pl
pct_sum_acc_r_cl_acc|cuentas,pct_sum,acc,r_cl_acc
pct_sum_acc_r_op_acc|cuentas,pct_sum,acc,r_op_acc
pct_sum_acc_r|cuentas,pct_sum,acc,r
pct_sum_acc_cl_acc|cuentas,pct_sum,acc,cl_acc
pct_sum_acc_op_acc|cuentas,pct_sum,acc,op_acc
pct_sum_acc|cuentas,pct_sum,acc,
pct_sum_acc_tu_all|cuentas,pct_sum,acc,tu_all
pct_sum_acc_tu|cuentas,pct_sum,acc,tu
pct_sum_acc_tu_all_op_acc|cuentas,pct_sum,acc,tu_all_op_acc
pct_sum_acc_tu_op_acc|cuentas,pct_sum,acc,tu_op_acc
pct_sum_acc_tu_all_cl_acc|cuentas,pct_sum,acc,tu_all_cl_acc
pct_sum_acc_tu_cl_acc|cuentas,pct_sum,acc,tu_cl_acc
pct_sum_acc_nbk_tu|cuentas,pct_sum,acc,nbk_tu
pct_sum_acc_nbk_tu_op_acc|cuentas,pct_sum,acc,nbk_tu_op_acc
pct_sum_acc_nbk_tu_cl_acc|cuentas,pct_sum,acc,nbk_tu_cl_acc
num_apr_bk_au_op_acc|cuentas,num,apr,bk_au_op_acc
num_apr_bk_m_op_acc|cuentas,num,apr,bk_m_op_acc
num_apr_bk_pl_op_acc|cuentas,num,apr,bk_pl_op_acc
num_apr_bk_op_acc|cuentas,num,apr,bk_op_acc
num_apr_nbk_au_op_acc|cuentas,num,apr,nbk_au_op_acc
num_apr_nbk_m_op_acc|cuentas,num,apr,nbk_m_op_acc
num_apr_nbk_pl_op_acc|cuentas,num,apr,nbk_pl_op_acc
num_apr_nbk_op_acc|cuentas,num,apr,nbk_op_acc
num_apr_au_op_acc|cuentas,num,apr,au_op_acc
num_apr_m_op_acc|cuentas,num,apr,m_op_acc
num_apr_pl_op_acc|cuentas,num,apr,pl_op_acc
num_apr_op_acc|cuentas,num,apr,op_acc
max_apr_bk_au_op_acc|cuentas,max,apr,bk_au_op_acc
max_apr_bk_m_op_acc|cuentas,max,apr,bk_m_op_acc
max_apr_bk_pl_op_acc|cuentas,max,apr,bk_pl_op_acc
max_apr_bk_op_acc|cuentas,max,apr,bk_op_acc
max_apr_nbk_au_op_acc|cuentas,max,apr,nbk_au_op_acc
max_apr_nbk_m_op_acc|cuentas,max,apr,nbk_m_op_acc
max_apr_nbk_pl_op_acc|cuentas,max,apr,nbk_pl_op_acc
max_apr_nbk_op_acc|cuentas,max,apr,nbk_op_acc
max_apr_au_op_acc|cuentas,max,apr,au_op_acc
max_apr_m_op_acc|cuentas,max,apr,m_op_acc
max_apr_pl_op_acc|cuentas,max,apr,pl_op_acc
max_apr_op_acc|cuentas,max,apr,op_acc
sum_apr_bk_au_op_acc|cuentas,sum,apr,bk_au_op_acc
sum_apr_bk_m_op_acc|cuentas,sum,apr,bk_m_op_acc
sum_apr_bk_pl_op_acc|cuentas,sum,apr,bk_pl_op_acc
sum_apr_bk_op_acc|cuentas,sum,apr,bk_op_acc
sum_apr_nbk_au_op_acc|cuentas,sum,apr,nbk_au_op_acc
sum_apr_nbk_m_op_acc|cuentas,sum,apr,nbk_m_op_acc
sum_apr_nbk_pl_op_acc|cuentas,sum,apr,nbk_pl_op_acc
sum_apr_nbk_op_acc|cuentas,sum,apr,nbk_op_acc
sum_apr_au_op_acc|cuentas,sum,apr,au_op_acc
sum_apr_m_op_acc|cuentas,sum,apr,m_op_acc
sum_apr_pl_op_acc|cuentas,sum,apr,pl_op_acc
sum_apr_op_acc|cuentas,sum,apr,op_acc
avg_apr_bk_au_op_acc|cuentas,avg,apr,bk_au_op_acc
avg_apr_bk_m_op_acc|cuentas,avg,apr,bk_m_op_acc
avg_apr_bk_pl_op_acc|cuentas,avg,apr,bk_pl_op_acc
avg_apr_bk_op_acc|cuentas,avg,apr,bk_op_acc
avg_apr_nbk_au_op_acc|cuentas,avg,apr,nbk_au_op_acc
avg_apr_nbk_m_op_acc|cuentas,avg,apr,nbk_m_op_acc
avg_apr_nbk_pl_op_acc|cuentas,avg,apr,nbk_pl_op_acc
avg_apr_nbk_op_acc|cuentas,avg,apr,nbk_op_acc
avg_apr_au_op_acc|cuentas,avg,apr,au_op_acc
avg_apr_m_op_acc|cuentas,avg,apr,m_op_acc
avg_apr_pl_op_acc|cuentas,avg,apr,pl_op_acc
avg_apr_op_acc|cuentas,avg,apr,op_acc
num_avg_mop_bk_au_cl_acc|cuentas,num,avg_mop,bk_au_cl_acc
num_avg_mop_bk_au_op_acc|cuentas,num,avg_mop,bk_au_op_acc
num_avg_mop_bk_au|cuentas,num,avg_mop,bk_au
num_avg_mop_bk_m_cl_acc|cuentas,num,avg_mop,bk_m_cl_acc
num_avg_mop_bk_m_op_acc|cuentas,num,avg_mop,bk_m_op_acc
num_avg_mop_bk_m|cuentas,num,avg_mop,bk_m
num_avg_mop_bk_pl_cl_acc|cuentas,num,avg_mop,bk_pl_cl_acc
num_avg_mop_bk_pl_op_acc|cuentas,num,avg_mop,bk_pl_op_acc
num_avg_mop_bk_pl|cuentas,num,avg_mop,bk_pl
num_avg_mop_bk_r_cl_acc|cuentas,num,avg_mop,bk_r_cl_acc
num_avg_mop_bk_r_op_acc|cuentas,num,avg_mop,bk_r_op_acc
num_avg_mop_bk_r|cuentas,num,avg_mop,bk_r
num_avg_mop_bk_cl_acc|cuentas,num,avg_mop,bk_cl_acc
num_avg_mop_bk_op_acc|cuentas,num,avg_mop,bk_op_acc
num_avg_mop_bk|cuentas,num,avg_mop,bk
num_avg_mop_nbk_au_cl_acc|cuentas,num,avg_mop,nbk_au_cl_acc
num_avg_mop_nbk_au_op_acc|cuentas,num,avg_mop,nbk_au_op_acc
num_avg_mop_nbk_au|cuentas,num,avg_mop,nbk_au
num_avg_mop_nbk_m_cl_acc|cuentas,num,avg_mop,nbk_m_cl_acc
num_avg_mop_nbk_m_op_acc|cuentas,num,avg_mop,nbk_m_op_acc
num_avg_mop_nbk_m|cuentas,num,avg_mop,nbk_m
num_avg_mop_nbk_pl_cl_acc|cuentas,num,avg_mop,nbk_pl_cl_acc
num_avg_mop_nbk_pl_op_acc|cuentas,num,avg_mop,nbk_pl_op_acc
num_avg_mop_nbk_pl|cuentas,num,avg_mop,nbk_pl
num_avg_mop_nbk_r_cl_acc|cuentas,num,avg_mop,nbk_r_cl_acc
num_avg_mop_nbk_r_op_acc|cuentas,num,avg_mop,nbk_r_op_acc
num_avg_mop_nbk_r|cuentas,num,avg_mop,nbk_r
num_avg_mop_nbk_cl_acc|cuentas,num,avg_mop,nbk_cl_acc
num_avg_mop_nbk_op_acc|cuentas,num,avg_mop,nbk_op_acc
num_avg_mop_nbk|cuentas,num,avg_mop,nbk
num_avg_mop_amx_cl_acc|cuentas,num,avg_mop,amx_cl_acc
num_avg_mop_amx_op_acc|cuentas,num,avg_mop,amx_op_acc
num_avg_mop_amx|cuentas,num,avg_mop,amx
num_avg_mop_au_cl_acc|cuentas,num,avg_mop,au_cl_acc
num_avg_mop_au_op_acc|cuentas,num,avg_mop,au_op_acc
num_avg_mop_au|cuentas,num,avg_mop,au
num_avg_mop_m_cl_acc|cuentas,num,avg_mop,m_cl_acc
num_avg_mop_m_op_acc|cuentas,num,avg_mop,m_op_acc
num_avg_mop_m|cuentas,num,avg_mop,m
num_avg_mop_pl_cl_acc|cuentas,num,avg_mop,pl_cl_acc
num_avg_mop_pl_op_acc|cuentas,num,avg_mop,pl_op_acc
num_avg_mop_pl|cuentas,num,avg_mop,pl
num_avg_mop_r_cl_acc|cuentas,num,avg_mop,r_cl_acc
num_avg_mop_r_op_acc|cuentas,num,avg_mop,r_op_acc
num_avg_mop_r|cuentas,num,avg_mop,r
num_avg_mop_cl_acc|cuentas,num,avg_mop,cl_acc
num_avg_mop_op_acc|cuentas,num,avg_mop,op_acc
num_avg_mop|cuentas,num,avg_mop,
num_avg_mop_tu_all|cuentas,num,avg_mop,tu_all
num_avg_mop_tu|cuentas,num,avg_mop,tu
num_avg_mop_tu_all_op_acc|cuentas,num,avg_mop,tu_all_op_acc
num_avg_mop_tu_op_acc|cuentas,num,avg_mop,tu_op_acc
num_avg_mop_tu_all_cl_acc|cuentas,num,avg_mop,tu_all_cl_acc
num_avg_mop_tu_cl_acc|cuentas,num,avg_mop,tu_cl_acc
num_avg_mop_nbk_tu|cuentas,num,avg_mop,nbk_tu
num_avg_mop_nbk_tu_op_acc|cuentas,num,avg_mop,nbk_tu_op_acc
num_avg_mop_nbk_tu_cl_acc|cuentas,num,avg_mop,nbk_tu_cl_acc
sum_avg_mop_bk_au_cl_acc|cuentas,sum,avg_mop,bk_au_cl_acc
sum_avg_mop_bk_au_op_acc|cuentas,sum,avg_mop,bk_au_op_acc
sum_avg_mop_bk_au|cuentas,sum,avg_mop,bk_au
sum_avg_mop_bk_m_cl_acc|cuentas,sum,avg_mop,bk_m_cl_acc
sum_avg_mop_bk_m_op_acc|cuentas,sum,avg_mop,bk_m_op_acc
sum_avg_mop_bk_m|cuentas,sum,avg_mop,bk_m
sum_avg_mop_bk_pl_cl_acc|cuentas,sum,avg_mop,bk_pl_cl_acc
sum_avg_mop_bk_pl_op_acc|cuentas,sum,avg_mop,bk_pl_op_acc
sum_avg_mop_bk_pl|cuentas,sum,avg_mop,bk_pl
sum_avg_mop_bk_r_cl_acc|cuentas,sum,avg_mop,bk_r_cl_acc
sum_avg_mop_bk_r_op_acc|cuentas,sum,avg_mop,bk_r_op_acc
sum_avg_mop_bk_r|cuentas,sum,avg_mop,bk_r
